idx,ticker,date,sentimento,sentimento_num,t0,ar_t0,ar_t1,car
10220,ELET3,2023-10-19,NEGATIVO,-1,2023-10-19,0.002767849388086544,0.01794857986705512,0.020716429255141666
10221,ELET3,2023-10-02,NEUTRO,0,2023-10-02,-0.0052724085983311495,-0.011280896000240629,-0.01655330459857178
10222,ELET3,2023-10-31,NEUTRO,0,2023-10-31,0.008785678050061951,0.014690523858964952,0.023476201909026904
10223,ELET3,2023-10-30,POSITIVO,1,2023-10-30,0.009241890043267543,0.00830219406983081,0.01754408411309835
10224,ELET3,2023-10-13,NEGATIVO,-1,2023-10-13,-0.019701632248583855,5.586013280077691e-06,-0.019696046235303778
10225,ELET3,2023-10-17,POSITIVO,1,2023-10-17,-0.01289664099545464,-0.01427188250626913,-0.02716852350172377
10226,ELET3,2023-10-13,NEUTRO,0,2023-10-13,-0.019701632248583855,5.586013280077691e-06,-0.019696046235303778
10227,ELET3,2023-10-16,NEUTRO,0,2023-10-16,0.00019674788841932654,-0.013252744646524607,-0.01305599675810528
10228,ELET3,2023-10-30,NEGATIVO,-1,2023-10-30,0.009241890043267543,0.00830219406983081,0.01754408411309835
10229,ELET3,2023-10-30,POSITIVO,1,2023-10-30,0.009241890043267543,0.00830219406983081,0.01754408411309835
2040,PETR4,2024-09-04,NEGATIVO,-1,2024-09-04,-0.008666311700057201,-0.009445418571911716,-0.01811173027196892
2041,PETR4,2024-09-26,POSITIVO,1,2024-09-26,-0.028683157882862888,-0.003347139799213302,-0.032030297682076186
2042,PETR4,2024-09-13,NEGATIVO,-1,2024-09-13,-0.009550604739347508,0.01163823248645219,0.002087627747104682
2043,PETR4,2024-09-24,POSITIVO,1,2024-09-24,-0.00404093729296892,0.009118274167836248,0.005077336874867328
2044,PETR4,2024-09-24,NEUTRO,0,2024-09-24,-0.00404093729296892,0.009118274167836248,0.005077336874867328
2045,PETR4,2024-09-25,NEGATIVO,-1,2024-09-25,0.009231484888322908,-0.02852970676668102,-0.019298221878358113
2046,PETR4,2024-09-16,NEUTRO,0,2024-09-16,0.011678459548840135,-0.00490310947549772,0.006775350073342415
2047,PETR4,2024-09-30,NEUTRO,0,2024-09-30,0.001543163311987181,0.02250222584372901,0.02404538915571619
2048,PETR4,2024-09-17,NEUTRO,0,2024-09-17,-0.0048900258311577035,-0.019348621396740307,-0.02423864722789801
2049,PETR4,2024-09-25,NEUTRO,0,2024-09-25,0.009231484888322908,-0.02852970676668102,-0.019298221878358113
2050,PETR4,2024-09-18,POSITIVO,1,2024-09-18,-0.019210041233586474,0.005351175396770042,-0.013858865836816432
2051,PETR4,2024-09-13,NEUTRO,0,2024-09-13,-0.009550604739347508,0.01163823248645219,0.002087627747104682
2052,PETR4,2024-09-11,NEUTRO,0,2024-09-11,-0.00399768380693025,-0.01038874576667658,-0.01438642957360683
2053,PETR4,2024-09-27,NEGATIVO,-1,2024-09-27,-0.003454355162237875,0.0005399445523414058,-0.0029144106098964694
2054,PETR4,2024-09-25,POSITIVO,1,2024-09-25,0.009231484888322908,-0.02852970676668102,-0.019298221878358113
6720,BBDC4,2024-05-09,NEUTRO,0,2024-05-09,-0.01020950810595125,0.0015084937080329383,-0.008701014397918313
6721,BBDC4,2024-05-09,POSITIVO,1,2024-05-09,-0.01020950810595125,0.0015084937080329383,-0.008701014397918313
6722,BBDC4,2024-05-02,NEUTRO,0,2024-05-02,-0.023779866542300514,-0.01725146104180779,-0.0410313275841083
6723,BBDC4,2024-05-09,POSITIVO,1,2024-05-09,-0.01020950810595125,0.0015084937080329383,-0.008701014397918313
6724,BBDC4,2024-05-07,NEGATIVO,-1,2024-05-07,-0.006652564132815994,0.0005359575117855769,-0.006116606621030417
6725,BBDC4,2024-05-29,NEGATIVO,-1,2024-05-29,0.0026324755587920166,-0.0018454305842830416,0.000787044974508975
6726,BBDC4,2024-05-08,POSITIVO,1,2024-05-08,0.0005769597589801337,-0.01057760513299684,-0.010000645374016705
6727,BBDC4,2024-05-09,NEUTRO,0,2024-05-09,-0.01020950810595125,0.0015084937080329383,-0.008701014397918313
6728,BBDC4,2024-05-09,POSITIVO,1,2024-05-09,-0.01020950810595125,0.0015084937080329383,-0.008701014397918313
6729,BBDC4,2024-05-26,POSITIVO,1,2024-05-27,-0.0045063876858042005,0.007861039382008404,0.003354651696204204
6730,BBDC4,2024-05-22,POSITIVO,1,2024-05-22,-0.0023644825800965275,-0.005814165854825141,-0.008178648434921668
6731,BBDC4,2024-05-08,POSITIVO,1,2024-05-08,0.0005769597589801337,-0.01057760513299684,-0.010000645374016705
6732,BBDC4,2024-05-08,POSITIVO,1,2024-05-08,0.0005769597589801337,-0.01057760513299684,-0.010000645374016705
6733,BBDC4,2024-05-19,NEGATIVO,-1,2024-05-20,-0.0026648454918011205,0.00936018038619333,0.006695334894392209
6734,BBDC4,2024-05-02,POSITIVO,1,2024-05-02,-0.023779866542300514,-0.01725146104180779,-0.0410313275841083
10230,ELET3,2023-10-31,NEGATIVO,-1,2023-10-31,0.008785678050061951,0.014690523858964952,0.023476201909026904
10231,ELET3,2023-10-16,POSITIVO,1,2023-10-16,0.00019674788841932654,-0.013252744646524607,-0.01305599675810528
10232,ELET3,2023-10-31,NEUTRO,0,2023-10-31,0.008785678050061951,0.014690523858964952,0.023476201909026904
10233,ELET3,2023-10-05,NEGATIVO,-1,2023-10-05,-0.009646502489799966,-0.01017742454735263,-0.019823927037152595
10234,ELET3,2023-11-08,POSITIVO,1,2023-11-08,-0.0021390527359798836,-0.00545436549467438,-0.007593418230654263
10235,ELET3,2023-11-17,NEGATIVO,-1,2023-11-17,-0.0118285016131918,-0.0007788856812956622,-0.012607387294487462
10236,ELET3,2023-11-25,POSITIVO,1,2023-11-27,0.01889502549876737,-0.015732534830562056,0.0031624906682053144
10237,ELET3,2023-11-27,POSITIVO,1,2023-11-27,0.01889502549876737,-0.015732534830562056,0.0031624906682053144
10238,ELET3,2023-11-28,NEGATIVO,-1,2023-11-28,-0.015764908241517096,-0.0016388583353525053,-0.017403766576869602
10239,ELET3,2023-11-13,NEGATIVO,-1,2023-11-13,0.025439611039323025,0.0033825031254402886,0.028822114164763313
10240,ELET3,2023-11-14,POSITIVO,1,2023-11-14,0.002953493024056557,0.018956014093582062,0.02190950711763862
10241,ELET3,2023-11-20,NEUTRO,0,2023-11-20,-0.0012447174367447439,-0.015116796780450519,-0.016361514217195262
10242,ELET3,2023-11-06,NEGATIVO,-1,2023-11-06,0.0025499606746956062,0.00930017206458367,0.011850132739279276
10243,ELET3,2023-11-30,NEUTRO,0,2023-11-30,-0.009627418539231455,-0.003867792071185548,-0.013495210610417002
10244,ELET3,2023-11-28,NEUTRO,0,2023-11-28,-0.015764908241517096,-0.0016388583353525053,-0.017403766576869602
4365,ABEV3,2023-02-02,NEGATIVO,-1,2023-02-02,0.007052166998712948,-0.002333054632543255,0.004719112366169693
4366,ABEV3,2023-03-23,NEUTRO,0,2023-03-23,0.004508981384042529,0.0030494780293211596,0.007558459413363689
4367,ABEV3,2023-03-02,NEGATIVO,-1,2023-03-02,-0.0180978531606689,-0.0036450119683445106,-0.02174286512901341
4368,ABEV3,2023-03-22,NEUTRO,0,2023-03-22,0.006278196052770286,0.00425170517281976,0.010529901225590046
4369,ABEV3,2023-03-30,POSITIVO,1,2023-03-30,-0.010613959427636158,-0.02007399942689749,-0.03068795885453365
4370,ABEV3,2023-03-21,NEUTRO,0,2023-03-21,-0.011502828741494484,0.006083732034433924,-0.005419096707060559
4371,ABEV3,2023-03-30,NEUTRO,0,2023-03-30,-0.010613959427636158,-0.02007399942689749,-0.03068795885453365
4372,ABEV3,2023-03-03,NEUTRO,0,2023-03-03,-0.004143806535069266,0.02530567379094458,0.021161867255875315
4373,ABEV3,2023-03-29,POSITIVO,1,2023-03-29,0.012614817388282816,-0.01024441433973194,0.0023704030485508752
4374,ABEV3,2023-03-28,POSITIVO,1,2023-03-28,0.03799944178883585,0.012087329802633065,0.05008677159146892
4375,ABEV3,2023-03-16,NEUTRO,0,2023-03-16,0.013298059672437164,0.007442191562384376,0.02074025123482154
4376,ABEV3,2023-03-02,POSITIVO,1,2023-03-02,-0.0180978531606689,-0.0036450119683445106,-0.02174286512901341
4377,ABEV3,2023-03-14,NEUTRO,0,2023-03-14,0.02706077647705348,0.007535170891217535,0.03459594736827102
4378,ABEV3,2023-03-28,NEGATIVO,-1,2023-03-28,0.03799944178883585,0.012087329802633065,0.05008677159146892
4379,ABEV3,2023-03-02,NEUTRO,0,2023-03-02,-0.0180978531606689,-0.0036450119683445106,-0.02174286512901341
4395,ABEV3,2023-03-02,POSITIVO,1,2023-03-02,-0.0180978531606689,-0.0036450119683445106,-0.02174286512901341
4396,ABEV3,2023-03-28,POSITIVO,1,2023-03-28,0.03799944178883585,0.012087329802633065,0.05008677159146892
4397,ABEV3,2023-03-31,NEUTRO,0,2023-03-31,-0.020080977779684553,0.00360921792777601,-0.016471759851908543
4398,ABEV3,2023-03-30,NEUTRO,0,2023-03-30,-0.010613959427636158,-0.02007399942689749,-0.03068795885453365
4399,ABEV3,2023-03-13,POSITIVO,1,2023-03-13,0.011439706681389978,0.0270658697050447,0.038505576386434676
4400,ABEV3,2023-03-01,POSITIVO,1,2023-03-01,0.009592303625125965,-0.01878154239696876,-0.009189238771842797
4401,ABEV3,2023-03-11,POSITIVO,1,2023-03-13,0.011439706681389978,0.0270658697050447,0.038505576386434676
4402,ABEV3,2023-03-22,NEUTRO,0,2023-03-22,0.006278196052770286,0.00425170517281976,0.010529901225590046
4403,ABEV3,2023-03-02,NEGATIVO,-1,2023-03-02,-0.0180978531606689,-0.0036450119683445106,-0.02174286512901341
4404,ABEV3,2023-03-02,POSITIVO,1,2023-03-02,-0.0180978531606689,-0.0036450119683445106,-0.02174286512901341
4405,ABEV3,2023-03-31,NEUTRO,0,2023-03-31,-0.020080977779684553,0.00360921792777601,-0.016471759851908543
4406,ABEV3,2023-03-16,NEUTRO,0,2023-03-16,0.013298059672437164,0.007442191562384376,0.02074025123482154
4407,ABEV3,2023-03-28,NEGATIVO,-1,2023-03-28,0.03799944178883585,0.012087329802633065,0.05008677159146892
4408,ABEV3,2023-03-13,NEUTRO,0,2023-03-13,0.011439706681389978,0.0270658697050447,0.038505576386434676
4409,ABEV3,2023-03-08,POSITIVO,1,2023-03-08,0.0007753693825838081,0.008403049443268883,0.00917841882585269
6735,BBDC4,2024-05-08,POSITIVO,1,2024-05-08,0.0005769597589801337,-0.01057760513299684,-0.010000645374016705
6736,BBDC4,2024-05-29,NEGATIVO,-1,2024-05-29,0.0026324755587920166,-0.0018454305842830416,0.000787044974508975
6737,BBDC4,2024-05-02,POSITIVO,1,2024-05-02,-0.023779866542300514,-0.01725146104180779,-0.0410313275841083
6738,BBDC4,2024-05-02,NEGATIVO,-1,2024-05-02,-0.023779866542300514,-0.01725146104180779,-0.0410313275841083
6739,BBDC4,2024-05-09,POSITIVO,1,2024-05-09,-0.01020950810595125,0.0015084937080329383,-0.008701014397918313
6740,BBDC4,2024-05-02,NEUTRO,0,2024-05-02,-0.023779866542300514,-0.01725146104180779,-0.0410313275841083
6741,BBDC4,2024-05-12,POSITIVO,1,2024-05-13,-0.0015959115299126123,-0.004547038994859147,-0.006142950524771759
6742,BBDC4,2024-05-10,NEGATIVO,-1,2024-05-10,0.0010990824138700332,-0.0011110564038477044,-1.1973989977671212e-05
6743,BBDC4,2024-05-02,NEUTRO,0,2024-05-02,-0.023779866542300514,-0.01725146104180779,-0.0410313275841083
6744,BBDC4,2024-05-30,NEUTRO,0,2024-05-31,-0.0017712302427122613,0.007735241327114385,0.005964011084402124
6745,BBDC4,2024-05-08,POSITIVO,1,2024-05-08,0.0005769597589801337,-0.01057760513299684,-0.010000645374016705
6746,BBDC4,2024-05-02,NEUTRO,0,2024-05-02,-0.023779866542300514,-0.01725146104180779,-0.0410313275841083
6747,BBDC4,2024-05-02,NEGATIVO,-1,2024-05-02,-0.023779866542300514,-0.01725146104180779,-0.0410313275841083
6748,BBDC4,2024-05-29,NEUTRO,0,2024-05-29,0.0026324755587920166,-0.0018454305842830416,0.000787044974508975
6749,BBDC4,2024-05-02,POSITIVO,1,2024-05-02,-0.023779866542300514,-0.01725146104180779,-0.0410313275841083
10245,ELET3,2023-11-08,POSITIVO,1,2023-11-08,-0.0021390527359798836,-0.00545436549467438,-0.007593418230654263
10246,ELET3,2023-11-08,POSITIVO,1,2023-11-08,-0.0021390527359798836,-0.00545436549467438,-0.007593418230654263
10247,ELET3,2023-11-25,NEUTRO,0,2023-11-27,0.01889502549876737,-0.015732534830562056,0.0031624906682053144
10248,ELET3,2023-11-08,POSITIVO,1,2023-11-08,-0.0021390527359798836,-0.00545436549467438,-0.007593418230654263
10249,ELET3,2023-11-08,NEGATIVO,-1,2023-11-08,-0.0021390527359798836,-0.00545436549467438,-0.007593418230654263
10250,ELET3,2023-11-08,NEUTRO,0,2023-11-08,-0.0021390527359798836,-0.00545436549467438,-0.007593418230654263
10251,ELET3,2023-11-17,NEGATIVO,-1,2023-11-17,-0.0118285016131918,-0.0007788856812956622,-0.012607387294487462
10252,ELET3,2023-11-06,NEUTRO,0,2023-11-06,0.0025499606746956062,0.00930017206458367,0.011850132739279276
10253,ELET3,2023-11-23,POSITIVO,1,2023-11-23,0.015663424927619136,-0.007602120489363536,0.0080613044382556
10254,ELET3,2023-11-27,NEUTRO,0,2023-11-27,0.01889502549876737,-0.015732534830562056,0.0031624906682053144
10255,ELET3,2023-11-12,NEUTRO,0,2023-11-13,0.025439611039323025,0.0033825031254402886,0.028822114164763313
10256,ELET3,2023-11-23,POSITIVO,1,2023-11-23,0.015663424927619136,-0.007602120489363536,0.0080613044382556
10257,ELET3,2023-11-03,NEUTRO,0,2023-11-03,-0.008975813401432144,0.002660724799776226,-0.006315088601655918
10258,ELET3,2023-12-12,NEGATIVO,-1,2023-12-12,0.0003895013979112157,-0.0034278041871038806,-0.003038302789192665
10259,ELET3,2023-12-14,NEUTRO,0,2023-12-14,-0.018184747181537193,-0.013433224710432167,-0.03161797189196936
2070,PETR4,2024-09-10,POSITIVO,1,2024-09-10,-0.016262271771664973,-0.0038723436445692525,-0.020134615416234226
2071,PETR4,2024-09-20,NEUTRO,0,2024-09-20,0.009142748556018918,0.012053714866769658,0.021196463422788574
2072,PETR4,2024-09-05,POSITIVO,1,2024-09-05,-0.009486189466678598,-0.013214358621663869,-0.022700548088342466
2073,PETR4,2024-09-11,NEUTRO,0,2024-09-11,-0.00399768380693025,-0.01038874576667658,-0.01438642957360683
2074,PETR4,2024-09-26,NEGATIVO,-1,2024-09-26,-0.028683157882862888,-0.003347139799213302,-0.032030297682076186
2075,PETR4,2024-09-13,NEUTRO,0,2024-09-13,-0.009550604739347508,0.01163823248645219,0.002087627747104682
2076,PETR4,2024-09-26,POSITIVO,1,2024-09-26,-0.028683157882862888,-0.003347139799213302,-0.032030297682076186
2077,PETR4,2024-09-27,NEUTRO,0,2024-09-27,-0.003454355162237875,0.0005399445523414058,-0.0029144106098964694
2078,PETR4,2024-09-10,POSITIVO,1,2024-09-10,-0.016262271771664973,-0.0038723436445692525,-0.020134615416234226
2079,PETR4,2024-09-03,NEUTRO,0,2024-09-03,-0.011197187687722281,-0.008475150674282103,-0.019672338362004382
2080,PETR4,2024-09-23,NEUTRO,0,2024-09-23,0.01196296348104477,-0.0034936619611087728,0.008469301519935997
2081,PETR4,2024-09-02,NEGATIVO,-1,2024-09-02,-0.007069989487847735,-0.011276978711037843,-0.01834696819888558
2082,PETR4,2024-09-16,POSITIVO,1,2024-09-16,0.011678459548840135,-0.00490310947549772,0.006775350073342415
2083,PETR4,2024-09-13,POSITIVO,1,2024-09-13,-0.009550604739347508,0.01163823248645219,0.002087627747104682
2084,PETR4,2024-09-23,NEUTRO,0,2024-09-23,0.01196296348104477,-0.0034936619611087728,0.008469301519935997
4410,ABEV3,2023-03-02,NEUTRO,0,2023-03-02,-0.0180978531606689,-0.0036450119683445106,-0.02174286512901341
4411,ABEV3,2023-03-20,NEGATIVO,-1,2023-03-20,0.0011147376855504681,-0.011356364153469379,-0.01024162646791891
4412,ABEV3,2023-03-29,POSITIVO,1,2023-03-29,0.012614817388282816,-0.01024441433973194,0.0023704030485508752
4413,ABEV3,2023-03-24,NEGATIVO,-1,2023-03-24,0.0032649748406504853,-0.001358943283456723,0.0019060315571937624
4414,ABEV3,2023-03-28,NEUTRO,0,2023-03-28,0.03799944178883585,0.012087329802633065,0.05008677159146892
4415,ABEV3,2023-04-24,NEUTRO,0,2023-04-24,-0.014962069746575189,0.00139163209826337,-0.013570437648311819
4416,ABEV3,2023-04-13,NEGATIVO,-1,2023-04-13,-0.00907346286190457,0.005057972454933448,-0.004015490406971122
4417,ABEV3,2023-04-10,NEUTRO,0,2023-04-10,-0.004023259303506978,-0.004737707412468772,-0.00876096671597575
4418,ABEV3,2023-04-25,POSITIVO,1,2023-04-25,0.0013608082563951497,0.0004375704766586379,0.0017983787330537876
4419,ABEV3,2023-04-28,POSITIVO,1,2023-04-28,-0.009823432883340697,0.022669350058265193,0.012845917174924495
4420,ABEV3,2023-04-29,NEGATIVO,-1,2023-05-02,0.022729318964943956,0.023193394672348964,0.04592271363729292
4421,ABEV3,2023-04-26,POSITIVO,1,2023-04-26,0.0005500402505286455,-0.007073581951161858,-0.006523541700633213
4422,ABEV3,2023-04-28,NEGATIVO,-1,2023-04-28,-0.009823432883340697,0.022669350058265193,0.012845917174924495
4423,ABEV3,2023-04-03,NEUTRO,0,2023-04-03,0.003553902183285049,0.0056057760894800135,0.009159678272765061
4424,ABEV3,2023-04-27,NEUTRO,0,2023-04-27,-0.007070684982642909,-0.009196348291099285,-0.016267033273742196
6750,BBDC4,2024-05-02,POSITIVO,1,2024-05-02,-0.023779866542300514,-0.01725146104180779,-0.0410313275841083
6751,BBDC4,2024-05-02,NEUTRO,0,2024-05-02,-0.023779866542300514,-0.01725146104180779,-0.0410313275841083
6752,BBDC4,2024-05-24,NEUTRO,0,2024-05-24,0.012456591074668986,-0.004442281285955789,0.008014309788713196
6753,BBDC4,2024-05-15,NEGATIVO,-1,2024-05-15,-0.003731434260218538,0.00288073439146587,-0.0008506998687526682
6754,BBDC4,2024-05-31,NEUTRO,0,2024-05-31,-0.0017712302427122613,0.007735241327114385,0.005964011084402124
6755,BBDC4,2024-05-22,POSITIVO,1,2024-05-22,-0.0023644825800965275,-0.005814165854825141,-0.008178648434921668
6756,BBDC4,2024-05-02,POSITIVO,1,2024-05-02,-0.023779866542300514,-0.01725146104180779,-0.0410313275841083
6757,BBDC4,2024-05-14,NEGATIVO,-1,2024-05-14,-0.00409084476607277,-0.003542171185018676,-0.007633015951091446
6758,BBDC4,2024-05-06,POSITIVO,1,2024-05-06,0.0008334915465895657,-0.006729158697785362,-0.005895667151195797
6759,BBDC4,2024-05-08,NEGATIVO,-1,2024-05-08,0.0005769597589801337,-0.01057760513299684,-0.010000645374016705
6760,BBDC4,2024-05-03,NEUTRO,0,2024-05-03,-0.01711057935801147,0.0006203410531423995,-0.01649023830486907
6761,BBDC4,2024-05-08,POSITIVO,1,2024-05-08,0.0005769597589801337,-0.01057760513299684,-0.010000645374016705
6762,BBDC4,2024-05-09,NEGATIVO,-1,2024-05-09,-0.01020950810595125,0.0015084937080329383,-0.008701014397918313
6763,BBDC4,2024-05-02,POSITIVO,1,2024-05-02,-0.023779866542300514,-0.01725146104180779,-0.0410313275841083
6764,BBDC4,2024-05-09,POSITIVO,1,2024-05-09,-0.01020950810595125,0.0015084937080329383,-0.008701014397918313
10260,ELET3,2023-12-15,NEGATIVO,-1,2023-12-15,-0.013232380848938427,0.010417965734095602,-0.002814415114842825
10261,ELET3,2023-12-19,NEUTRO,0,2023-12-19,0.0007358171760087429,-0.0053793359099097,-0.0046435187339009575
10262,ELET3,2023-12-21,POSITIVO,1,2023-12-21,-0.004769504760011752,0.0032142111124436887,-0.0015552936475680635
10263,ELET3,2023-12-27,NEUTRO,0,2023-12-27,-0.002821309645640202,0.005483232026149246,0.002661922380509044
10264,ELET3,2023-12-11,NEUTRO,0,2023-12-11,0.00141910140946737,0.0003580143525546836,0.0017771157620220536
10265,ELET3,2023-12-06,POSITIVO,1,2023-12-06,0.012823236338589521,0.00012004700055478525,0.012943283339144306
10266,ELET3,2023-12-15,NEUTRO,0,2023-12-15,-0.013232380848938427,0.010417965734095602,-0.002814415114842825
10267,ELET3,2023-12-11,NEUTRO,0,2023-12-11,0.00141910140946737,0.0003580143525546836,0.0017771157620220536
10268,ELET3,2023-12-05,NEGATIVO,-1,2023-12-05,0.017256792720920847,0.013218570843493888,0.030475363564414736
10269,ELET3,2023-12-15,NEGATIVO,-1,2023-12-15,-0.013232380848938427,0.010417965734095602,-0.002814415114842825
10270,ELET3,2023-12-18,NEUTRO,0,2023-12-18,0.010011714307469798,0.00039875728596067486,0.010410471593430472
10271,ELET3,2023-12-29,NEGATIVO,-1,2024-01-02,-0.0006558757383171698,-0.0021358610928491977,-0.0027917368311663675
10272,ELET3,2023-12-19,NEUTRO,0,2023-12-19,0.0007358171760087429,-0.0053793359099097,-0.0046435187339009575
10273,ELET3,2023-12-27,NEUTRO,0,2023-12-27,-0.002821309645640202,0.005483232026149246,0.002661922380509044
10274,ELET3,2023-12-22,POSITIVO,1,2023-12-22,0.0035393046326035937,-0.00465175507752095,-0.0011124504449173565
2085,PETR4,2024-09-13,POSITIVO,1,2024-09-13,-0.009550604739347508,0.01163823248645219,0.002087627747104682
2086,PETR4,2024-09-26,NEGATIVO,-1,2024-09-26,-0.028683157882862888,-0.003347139799213302,-0.032030297682076186
2087,PETR4,2024-09-20,POSITIVO,1,2024-09-20,0.009142748556018918,0.012053714866769658,0.021196463422788574
2088,PETR4,2024-09-24,POSITIVO,1,2024-09-24,-0.00404093729296892,0.009118274167836248,0.005077336874867328
2089,PETR4,2024-09-03,POSITIVO,1,2024-09-03,-0.011197187687722281,-0.008475150674282103,-0.019672338362004382
2090,PETR4,2024-09-17,POSITIVO,1,2024-09-17,-0.0048900258311577035,-0.019348621396740307,-0.02423864722789801
2091,PETR4,2024-09-12,NEGATIVO,-1,2024-09-12,-0.010089095014804988,-0.009817240690359972,-0.01990633570516496
2092,PETR4,2024-09-04,NEUTRO,0,2024-09-04,-0.008666311700057201,-0.009445418571911716,-0.01811173027196892
2093,PETR4,2024-09-08,POSITIVO,1,2024-09-09,0.008571786835443462,-0.016555150251663278,-0.007983363416219816
2094,PETR4,2024-09-11,NEGATIVO,-1,2024-09-11,-0.00399768380693025,-0.01038874576667658,-0.01438642957360683
2095,PETR4,2024-09-13,NEGATIVO,-1,2024-09-13,-0.009550604739347508,0.01163823248645219,0.002087627747104682
2096,PETR4,2024-09-24,NEUTRO,0,2024-09-24,-0.00404093729296892,0.009118274167836248,0.005077336874867328
2097,PETR4,2024-09-18,POSITIVO,1,2024-09-18,-0.019210041233586474,0.005351175396770042,-0.013858865836816432
2098,PETR4,2024-09-05,NEGATIVO,-1,2024-09-05,-0.009486189466678598,-0.013214358621663869,-0.022700548088342466
2099,PETR4,2024-10-01,NEUTRO,0,2024-10-01,0.02275363144597984,0.008194422075601166,0.030948053521581004
4425,ABEV3,2023-04-25,NEUTRO,0,2023-04-25,0.0013608082563951497,0.0004375704766586379,0.0017983787330537876
4426,ABEV3,2023-04-24,NEUTRO,0,2023-04-24,-0.014962069746575189,0.00139163209826337,-0.013570437648311819
4427,ABEV3,2023-04-26,NEUTRO,0,2023-04-26,0.0005500402505286455,-0.007073581951161858,-0.006523541700633213
4428,ABEV3,2023-04-27,NEUTRO,0,2023-04-27,-0.007070684982642909,-0.009196348291099285,-0.016267033273742196
4429,ABEV3,2023-04-28,NEUTRO,0,2023-04-28,-0.009823432883340697,0.022669350058265193,0.012845917174924495
4430,ABEV3,2023-04-06,NEUTRO,0,2023-04-06,0.0033637802220303804,-0.004064127359951289,-0.0007003471379209087
4431,ABEV3,2023-04-29,NEUTRO,0,2023-05-02,0.022729318964943956,0.023193394672348964,0.04592271363729292
4432,ABEV3,2023-04-10,NEUTRO,0,2023-04-10,-0.004023259303506978,-0.004737707412468772,-0.00876096671597575
4433,ABEV3,2023-04-18,NEUTRO,0,2023-04-18,-0.008927409517047919,0.010127583184162762,0.001200173667114843
4434,ABEV3,2023-04-18,NEUTRO,0,2023-04-18,-0.008927409517047919,0.010127583184162762,0.001200173667114843
4435,ABEV3,2023-04-01,NEUTRO,0,2023-04-03,0.003553902183285049,0.0056057760894800135,0.009159678272765061
4436,ABEV3,2023-04-26,NEUTRO,0,2023-04-26,0.0005500402505286455,-0.007073581951161858,-0.006523541700633213
4437,ABEV3,2023-04-17,NEUTRO,0,2023-04-17,0.008405444257717238,-0.009029902853352168,-0.0006244585956349299
4438,ABEV3,2023-04-14,NEGATIVO,-1,2023-04-14,0.004914468202460049,0.008131065406944471,0.01304553360940452
4439,ABEV3,2023-04-20,NEUTRO,0,2023-04-20,-0.0016959344237236626,-0.015299611144937667,-0.01699554556866133
6765,BBDC4,2024-05-24,NEUTRO,0,2024-05-24,0.012456591074668986,-0.004442281285955789,0.008014309788713196
6766,BBDC4,2024-05-09,NEGATIVO,-1,2024-05-09,-0.01020950810595125,0.0015084937080329383,-0.008701014397918313
6767,BBDC4,2024-05-09,POSITIVO,1,2024-05-09,-0.01020950810595125,0.0015084937080329383,-0.008701014397918313
6768,BBDC4,2024-05-10,NEUTRO,0,2024-05-10,0.0010990824138700332,-0.0011110564038477044,-1.1973989977671212e-05
6769,BBDC4,2024-05-07,NEUTRO,0,2024-05-07,-0.006652564132815994,0.0005359575117855769,-0.006116606621030417
6770,BBDC4,2024-05-08,POSITIVO,1,2024-05-08,0.0005769597589801337,-0.01057760513299684,-0.010000645374016705
6771,BBDC4,2024-05-31,NEGATIVO,-1,2024-05-31,-0.0017712302427122613,0.007735241327114385,0.005964011084402124
6772,BBDC4,2024-05-31,NEUTRO,0,2024-05-31,-0.0017712302427122613,0.007735241327114385,0.005964011084402124
6773,BBDC4,2024-05-14,NEUTRO,0,2024-05-14,-0.00409084476607277,-0.003542171185018676,-0.007633015951091446
6774,BBDC4,2024-05-14,NEUTRO,0,2024-05-14,-0.00409084476607277,-0.003542171185018676,-0.007633015951091446
6775,BBDC4,2024-05-16,NEUTRO,0,2024-05-16,0.0027611953383557134,0.007149168953755354,0.009910364292111068
6776,BBDC4,2024-05-03,POSITIVO,1,2024-05-03,-0.01711057935801147,0.0006203410531423995,-0.01649023830486907
6777,BBDC4,2024-05-09,POSITIVO,1,2024-05-09,-0.01020950810595125,0.0015084937080329383,-0.008701014397918313
6778,BBDC4,2024-05-06,NEGATIVO,-1,2024-05-06,0.0008334915465895657,-0.006729158697785362,-0.005895667151195797
6779,BBDC4,2024-05-07,NEUTRO,0,2024-05-07,-0.006652564132815994,0.0005359575117855769,-0.006116606621030417
4380,ABEV3,2023-03-09,POSITIVO,1,2023-03-09,0.008684147374572636,0.003561382719702357,0.012245530094274993
4381,ABEV3,2023-03-28,NEGATIVO,-1,2023-03-28,0.03799944178883585,0.012087329802633065,0.05008677159146892
4382,ABEV3,2023-03-08,NEUTRO,0,2023-03-08,0.0007753693825838081,0.008403049443268883,0.00917841882585269
4383,ABEV3,2023-03-04,NEUTRO,0,2023-03-06,0.025412232709746553,-0.0014210627092779027,0.023991170000468652
4384,ABEV3,2023-03-14,NEUTRO,0,2023-03-14,0.02706077647705348,0.007535170891217535,0.03459594736827102
4385,ABEV3,2023-03-02,NEUTRO,0,2023-03-02,-0.0180978531606689,-0.0036450119683445106,-0.02174286512901341
4386,ABEV3,2023-03-22,NEUTRO,0,2023-03-22,0.006278196052770286,0.00425170517281976,0.010529901225590046
